#Clusters,Total,D2C,Radius,K,MAE,MSE,m,h,w,t,l,k,b,delta,GBin,LBin,GMode,LMode,#Buckets,#Bins,#Seeds,Phase1,Phase2,Phase3,Eval
11087,115.95,0.436938,0.651468,11194,0.529166,0.304896,24,4,-1.00,50,8,4,1,80,0.9,0.8,0.3,0.3,347002,25264,12600,3.04,16.55,96.36,2.06
10332,124.69,0.439789,0.657537,10434,0.531695,0.307315,24,4,-1.00,50,8,6,1,30,0.9,0.8,0.3,0.3,347002,21173,11436,3.06,35.71,85.92,2.50
9393,116.61,0.441633,0.661986,9483,0.533518,0.309064,24,4,-1.00,50,8,6,1,50,0.9,0.8,0.3,0.3,347002,19395,10370,3.05,35.70,77.86,2.28
7358,96.83,0.453599,0.678226,7440,0.537557,0.312986,24,4,-1.00,50,8,6,1,80,0.9,0.8,0.3,0.3,347002,14032,8141,3.07,36.36,57.40,2.71
20332,235.74,0.425792,0.624802,20560,0.518694,0.294903,24,4,-1.00,50,10,4,1,30,0.9,0.8,0.3,0.3,347002,53554,23207,3.08,31.49,201.17,2.29
16957,198.35,0.428206,0.630622,17162,0.523207,0.299532,24,4,-1.00,50,10,4,1,50,0.9,0.8,0.3,0.3,347002,45941,19448,3.05,31.72,163.58,2.38
12464,147.25,0.437892,0.645327,12615,0.527386,0.303174,24,4,-1.00,50,10,4,1,80,0.9,0.8,0.3,0.3,347002,31601,14304,3.04,31.71,112.50,2.63
11808,145.48,0.440735,0.652998,11945,0.526328,0.301318,24,4,-1.00,50,10,6,1,30,0.9,0.8,0.3,0.3,347002,26552,13167,3.07,40.11,102.30,2.84
10718,134.42,0.442962,0.656097,10838,0.531251,0.306888,24,4,-1.00,50,10,6,1,50,0.9,0.8,0.3,0.3,347002,24358,11969,3.07,39.93,91.42,2.05
8474,112.90,0.455097,0.673173,8582,0.534109,0.309316,24,4,-1.00,50,10,6,1,80,0.9,0.8,0.3,0.3,347002,17605,9511,3.06,39.77,70.07,2.07
22855,274.59,0.424741,0.618796,23158,0.514403,0.290291,24,4,-1.00,50,12,4,1,30,0.9,0.8,0.3,0.3,347002,64377,26450,3.04,33.29,238.26,2.19
19045,232.64,0.427474,0.623831,19298,0.519461,0.295501,24,4,-1.00,50,12,4,1,50,0.9,0.8,0.3,0.3,347002,55275,22134,3.12,36.82,192.70,2.27
14076,173.35,0.436919,0.637403,14253,0.524497,0.300143,24,4,-1.00,50,12,4,1,80,0.9,0.8,0.3,0.3,347002,38034,16379,3.08,36.20,134.07,2.03
13374,169.75,0.440288,0.644856,13529,0.523929,0.298937,24,4,-1.00,50,12,6,1,30,0.9,0.8,0.3,0.3,347002,31882,15074,3.06,44.62,122.07,2.49
12137,156.11,0.442992,0.648846,12273,0.528914,0.304550,24,4,-1.00,50,12,6,1,50,0.9,0.8,0.3,0.3,347002,29252,13712,3.03,44.36,108.72,2.49
9734,108.51,0.454327,0.664886,9854,0.529161,0.303866,24,4,-1.00,50,12,6,1,80,0.9,0.8,0.3,0.3,347002,21179,11002,3.08,22.41,83.02,2.16
