#Clusters,Total,D2C,Radius,K,MAE,MSE,m,h,w,t,l,k,b,delta,GBin,LBin,GMode,LMode,#Buckets,#Bins,#Seeds,Phase1,Phase2,Phase3,Eval
k=20
1520,1.01,0.6826,0.8496,1564,0.7875,0.6556,24,2,-1.00,3,16,2,1,3,0.9,0.8,0.2,0.2,14801,9637,1622,0.52,0.04,0.45,0.02
1542,1.19,0.6821,0.8489,1582,0.7859,0.6535,28,2,-1.00,2,12,2,1,3,0.9,0.8,0.2,0.2,29899,7135,1654,0.64,0.06,0.49,0.03
1545,0.97,0.6862,0.8553,1597,0.7853,0.6517,24,2,-1.00,4,12,2,1,2,0.9,0.8,0.2,0.2,9568,6134,1664,0.48,0.03,0.46,0.04
1549,0.97,0.6827,0.8529,1604,0.7819,0.6475,20,2,-1.00,3,8,2,1,2,0.9,0.8,0.2,0.2,12292,5736,1664,0.48,0.02,0.47,0.03
1561,0.79,0.6797,0.8454,1604,0.7857,0.6537,24,2,-1.00,2,20,2,1,3,0.9,0.8,0.2,0.2,25863,10269,1669,0.47,0.07,0.25,0.03

k=100
1574,0.74,0.6736,0.8476,1635,0.7787,0.6447,28,2,-1.00,3,20,4,1,2,0.9,0.8,0.2,0.2,17002,14683,1686,0.49,0.03,0.22,0.03
1574,0.95,0.6902,0.8680,1620,0.7758,0.6384,20,2,-1.00,2,8,4,1,2,0.9,0.8,0.2,0.2,21361,9192,1654,0.50,0.02,0.43,0.03
1591,0.74,0.6776,0.8438,1643,0.7828,0.6496,24,2,-1.00,3,20,2,1,3,0.9,0.8,0.2,0.2,14801,12048,1708,0.46,0.04,0.24,0.03
1591,0.88,0.6808,0.8482,1633,0.7832,0.6495,28,2,-1.00,3,12,2,1,3,0.9,0.8,0.2,0.2,17002,8459,1706,0.51,0.03,0.34,0.04
1641,0.80,0.6798,0.8464,1706,0.7831,0.6496,28,2,-1.00,5,20,2,1,2,0.9,0.8,0.2,0.2,7828,7911,1786,0.48,0.03,0.29,0.03
