#Clusters,Total,D2C,Radius,K,MAE,MSE,m,h,w,t,l,k,b,delta,GBin,LBin,GMode,LMode,#Buckets,#Bins,#Seeds,Phase1,Phase2,Phase3,Eval
439,1.92,0.6859,0.9538,439,0.7852,0.6422,12,6,-1.00,50,8,6,1,10,0.9,0.8,0.2,0.2,3105,3498,477,0.68,0.01,1.23,0.65
440,1.75,0.6792,0.9579,441,0.7693,0.6242,8,4,-1.00,30,8,4,1,50,0.9,0.8,0.2,0.2,7186,2715,478,0.62,0.02,1.11,0.65
440,1.84,0.6795,0.9511,440,0.7798,0.6372,12,6,-1.00,8,8,4,1,50,0.9,0.8,0.2,0.2,28297,3206,487,0.69,0.06,1.09,0.64
440,1.96,0.6795,0.9511,440,0.7798,0.6372,12,6,-1.00,10,8,4,1,50,0.9,0.8,0.2,0.2,22221,3206,487,0.68,0.06,1.22,0.63
441,1.88,0.6798,0.9511,441,0.7801,0.6375,12,6,-1.00,30,8,4,1,50,0.9,0.8,0.2,0.2,6034,3231,488,0.65,0.03,1.20,0.65
446,1.85,0.6491,0.9538,446,0.7640,0.6194,8,4,-1.00,10,8,4,1,50,0.9,0.8,0.2,0.2,28216,2709,484,0.63,0.04,1.18,0.69
448,1.86,0.6765,0.9571,449,0.7682,0.6229,8,4,-1.00,50,8,4,1,50,0.9,0.8,0.2,0.2,3644,2876,486,0.62,0.02,1.22,0.65
448,1.96,0.6804,0.9512,448,0.7798,0.6371,12,6,-1.00,50,8,4,1,50,0.9,0.8,0.2,0.2,3105,3491,494,0.68,0.03,1.25,0.65
449,1.95,0.6891,0.9553,449,0.7848,0.6418,12,6,-1.00,50,10,6,1,30,0.9,0.8,0.2,0.2,3105,4376,488,0.71,0.02,1.22,0.65
450,1.86,0.6895,0.9553,450,0.7848,0.6418,12,6,-1.00,50,10,6,1,10,0.9,0.8,0.2,0.2,3105,4376,489,0.68,0.03,1.15,0.67
452,1.96,0.6811,0.9515,452,0.7798,0.6371,12,6,-1.00,30,10,4,1,50,0.9,0.8,0.2,0.2,6034,4038,500,0.68,0.03,1.25,0.64
453,1.98,0.6774,0.9495,453,0.7770,0.6333,12,6,-1.00,10,10,4,1,50,0.9,0.8,0.2,0.2,22221,4010,501,0.69,0.07,1.22,0.65
454,1.88,0.6776,0.9495,454,0.7769,0.6332,12,6,-1.00,8,10,4,1,50,0.9,0.8,0.2,0.2,28297,4011,502,0.69,0.08,1.11,0.69
456,1.94,0.6813,0.9516,456,0.7798,0.6370,12,6,-1.00,50,10,4,1,50,0.9,0.8,0.2,0.2,3105,4358,504,0.68,0.03,1.23,0.65
465,1.97,0.6849,0.9549,467,0.7849,0.6420,12,6,-1.00,50,12,6,1,30,0.9,0.8,0.2,0.2,3105,5241,508,0.67,0.03,1.27,0.66
466,1.91,0.6757,0.9539,466,0.7681,0.6229,8,4,-1.00,30,10,4,1,50,0.9,0.8,0.2,0.2,7186,3413,509,0.62,0.03,1.26,0.63
467,1.99,0.6788,0.9515,467,0.7796,0.6370,12,6,-1.00,30,12,4,1,50,0.9,0.8,0.2,0.2,6034,4847,518,0.69,0.04,1.26,0.66
468,1.94,0.6850,0.9549,470,0.7846,0.6416,12,6,-1.00,50,12,6,1,10,0.9,0.8,0.2,0.2,3105,5241,511,0.69,0.04,1.21,0.66
468,2.06,0.6757,0.9494,468,0.7769,0.6332,12,6,-1.00,10,12,4,1,50,0.9,0.8,0.2,0.2,22221,4807,519,0.69,0.08,1.29,0.66
469,1.93,0.6759,0.9494,469,0.7768,0.6331,12,6,-1.00,8,12,4,1,50,0.9,0.8,0.2,0.2,28297,4808,520,0.68,0.10,1.15,0.64
470,2.02,0.6793,0.9516,470,0.7796,0.6369,12,6,-1.00,50,12,4,1,50,0.9,0.8,0.2,0.2,3105,5229,521,0.69,0.03,1.30,0.65
471,1.94,0.6731,0.9530,471,0.7674,0.6220,8,4,-1.00,50,10,4,1,50,0.9,0.8,0.2,0.2,3644,3614,514,0.61,0.04,1.29,0.64
474,1.99,0.6348,0.9502,474,0.7618,0.6175,8,4,-1.00,10,10,4,1,50,0.9,0.8,0.2,0.2,28216,3406,518,0.63,0.06,1.30,0.70
476,1.39,0.6776,0.9496,476,0.7761,0.6324,12,6,-1.00,8,14,4,1,50,0.9,0.8,0.2,0.2,28297,5614,529,0.66,0.11,0.62,0.65
485,2.11,0.6758,0.9473,486,0.7788,0.6348,16,6,-1.00,30,8,6,1,50,0.9,0.8,0.2,0.2,8181,4254,548,0.74,0.03,1.34,0.65
487,1.44,0.6774,0.9500,487,0.7761,0.6324,12,6,-1.00,8,16,4,1,50,0.9,0.8,0.2,0.2,28297,6432,545,0.65,0.12,0.67,0.65
487,2.19,0.6751,0.9473,488,0.7773,0.6330,16,6,-1.00,10,8,6,1,50,0.9,0.8,0.2,0.2,29793,4250,550,0.73,0.07,1.39,0.64
