5401,36.28,0.1169,0.3189,5405,0.1185,0.0214,16,4,-1.00,50,8,6,1,30,0.9,0.8,0.5,0.3,38968,28511,6636,1.03,4.64,30.61,1.52
5482,34.36,0.1189,0.3182,5485,0.1215,0.0219,8,4,-1.00,30,8,4,1,30,0.9,0.8,0.5,0.3,30559,26658,6367,1.06,3.49,29.81,1.29
5531,36.97,0.1093,0.3183,5531,0.1162,0.0212,8,6,-1.00,40,12,4,1,30,0.9,0.8,0.5,0.3,30546,36185,6815,1.05,3.67,32.25,1.29
5559,43.91,0.1076,0.3142,5562,0.1272,0.0271,16,6,-1.00,30,12,6,1,50,0.9,0.8,0.5,0.3,76640,44136,7504,1.05,6.41,36.45,1.74
5634,39.22,0.1162,0.3116,5640,0.1175,0.0210,16,4,-1.00,50,10,6,1,30,0.9,0.8,0.5,0.3,38968,35659,6981,1.05,5.66,32.51,1.71
5695,36.88,0.1178,0.3149,5701,0.1203,0.0216,8,4,-1.00,30,10,4,1,30,0.9,0.8,0.5,0.3,30559,33385,6657,1.07,4.15,31.66,1.33
5996,39.52,0.1081,0.3116,5996,0.1205,0.0240,8,6,-1.00,30,8,4,1,30,0.9,0.8,0.5,0.3,39564,30551,7241,1.07,2.73,35.72,1.32

k=3000
6266,59.70,0.1070,0.3082,6270,0.1328,0.0305,16,6,-1.00,50,12,6,1,30,0.9,0.8,0.5,0.3,48747,49045,8542,1.03,5.64,53.03,2.36
6284,48.12,0.1149,0.2983,6294,0.1350,0.0307,16,4,-1.00,30,8,4,1,50,0.9,0.8,0.5,0.3,59573,33157,7960,1.02,5.56,41.54,2.23
6289,48.10,0.1148,0.2980,6299,0.1351,0.0308,16,4,-1.00,40,8,4,1,50,0.9,0.8,0.5,0.3,46982,33402,7969,1.02,5.44,41.64,2.08
6352,49.14,0.1144,0.2965,6364,0.1348,0.0307,16,4,-1.00,50,8,4,1,50,0.9,0.8,0.5,0.3,38968,34542,8049,1.05,5.28,42.81,2.43
6556,55.92,0.1139,0.2934,6574,0.1329,0.0299,16,4,-1.00,40,10,4,1,50,0.9,0.8,0.5,0.3,46982,41845,8376,1.03,6.60,48.29,2.21
6559,55.95,0.1140,0.2936,6579,0.1329,0.0299,16,4,-1.00,30,10,4,1,50,0.9,0.8,0.5,0.3,59573,41526,8371,1.05,6.86,48.04,1.91
6565,51.34,0.1060,0.3014,6566,0.1395,0.0338,8,6,-1.00,30,12,4,1,30,0.9,0.8,0.5,0.3,39564,45694,8034,1.09,3.88,46.37,1.39
6568,49.77,0.1140,0.3017,6578,0.1353,0.0308,16,4,-1.00,40,8,6,1,30,0.9,0.8,0.5,0.3,46982,35716,8064,1.02,4.74,44.01,2.25
6606,56.85,0.1140,0.2930,6624,0.1327,0.0298,16,4,-1.00,50,10,4,1,50,0.9,0.8,0.5,0.3,38968,43274,8440,1.03,6.44,49.38,2.25
6665,69.05,0.1047,0.2976,6675,0.1295,0.0293,16,6,-1.00,40,8,4,1,50,0.9,0.8,0.5,0.3,59398,38098,9127,1.05,4.46,63.54,2.10
6680,69.45,0.1046,0.2953,6690,0.1294,0.0292,16,6,-1.00,30,8,4,1,50,0.9,0.8,0.5,0.3,76640,37845,9138,1.08,4.76,63.61,2.12
6723,70.09,0.1045,0.2965,6730,0.1294,0.0292,16,6,-1.00,50,8,4,1,50,0.9,0.8,0.5,0.3,48747,39248,9195,1.05,4.35,64.69,2.39
6815,66.20,0.1138,0.2974,6829,0.1314,0.0292,24,4,-1.00,40,8,6,1,50,0.9,0.8,0.5,0.3,69371,42722,8825,1.20,7.04,57.96,1.90
6830,57.04,0.1135,0.2959,6841,0.1333,0.0299,16,4,-1.00,40,10,6,1,30,0.9,0.8,0.5,0.3,46982,44666,8474,1.01,5.78,50.25,2.49
6832,66.54,0.1139,0.2964,6847,0.1313,0.0291,24,4,-1.00,30,8,6,1,50,0.9,0.8,0.5,0.3,87817,42614,8848,1.20,7.33,58.01,2.55
6839,66.10,0.1137,0.2993,6853,0.1312,0.0291,24,4,-1.00,50,8,6,1,50,0.9,0.8,0.5,0.3,57610,44020,8872,1.18,6.71,58.21,2.82
6899,66.73,0.1140,0.2816,6915,0.1306,0.0287,16,4,-1.00,30,12,4,1,50,0.9,0.8,0.5,0.3,59573,49809,8922,1.02,7.96,57.75,2.19
6899,66.90,0.1139,0.2813,6914,0.1306,0.0287,16,4,-1.00,40,12,4,1,50,0.9,0.8,0.5,0.3,46982,50192,8924,1.02,7.73,58.15,1.77
6954,67.58,0.1139,0.2817,6968,0.1305,0.0287,16,4,-1.00,50,12,4,1,50,0.9,0.8,0.5,0.3,38968,51869,8987,1.04,7.57,58.97,1.96
6982,78.95,0.1044,0.2946,6992,0.1279,0.0286,16,6,-1.00,40,10,4,1,50,0.9,0.8,0.5,0.3,59398,47646,9640,1.05,5.48,72.42,2.26
6988,79.71,0.1043,0.2953,6995,0.1278,0.0286,16,6,-1.00,50,10,4,1,50,0.9,0.8,0.5,0.3,48747,49080,9696,1.07,5.26,73.38,1.96
7000,79.72,0.1044,0.2945,7008,0.1279,0.0286,16,6,-1.00,30,10,4,1,50,0.9,0.8,0.5,0.3,76640,47324,9655,1.07,5.85,72.80,2.00
7026,71.88,0.1061,0.3039,7032,0.1303,0.0293,16,6,-1.00,40,8,6,1,30,0.9,0.8,0.5,0.3,59398,41661,9258,1.09,4.06,66.73,2.09
7092,75.30,0.1139,0.2951,7105,0.1303,0.0287,24,4,-1.00,40,10,6,1,50,0.9,0.8,0.5,0.3,69371,53463,9269,1.20,8.42,65.68,2.12
7110,75.80,0.1132,0.2959,7123,0.1303,0.0287,24,4,-1.00,50,10,6,1,50,0.9,0.8,0.5,0.3,57610,55080,9301,1.19,8.31,66.30,1.81
7122,76.45,0.1138,0.2946,7140,0.1301,0.0287,24,4,-1.00,30,10,6,1,50,0.9,0.8,0.5,0.3,87817,53332,9297,1.21,9.01,66.23,1.96
7148,67.46,0.1131,0.2942,7162,0.1313,0.0288,16,4,-1.00,40,12,6,1,30,0.9,0.8,0.5,0.3,46982,53568,8999,1.05,6.82,59.59,2.51
7211,68.77,0.1136,0.2903,7223,0.1303,0.0286,16,4,-1.00,50,8,4,1,30,0.9,0.8,0.5,0.3,38968,38156,9180,1.00,5.26,62.51,2.02
7295,80.55,0.1055,0.3009,7298,0.1286,0.0287,16,6,-1.00,40,10,6,1,30,0.9,0.8,0.5,0.3,59398,52052,9705,1.05,5.00,74.50,2.03

k=4000
7330,91.96,0.1038,0.2912,7335,0.1259,0.0277,16,6,-1.00,40,12,4,1,50,0.9,0.8,0.5,0.3,59398,57190,10313,1.05,6.48,84.43,2.02
7333,91.34,0.1035,0.2945,7343,0.1268,0.0282,24,6,-1.00,40,8,6,1,50,0.9,0.8,0.5,0.3,88718,49091,10223,1.21,6.18,83.95,1.84
